ocorrencia,problema,prob_id
"Alteração de Acessos                  Nome: 0.000.000000-0&","Acessos Diversos",70
"Alteração de Acessos                  Nome: 0.000.000000-0&","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: &nbs","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
                Alteração de Acessos                  
                Nome: <span name","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 0.721.208-9","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
                Alteração de Acessos                  
                Nome: <span name","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 1.725.869-3","Acessos Diversos",70
"
                Reativação de Acessos                  
                Nome: <span nam","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"Alteração de Acessos                  Nome: 1.215.920 ","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 0.721.208</","Acessos Diversos",70
"
                Reativação de Acessos                  
                Nome: <span nam","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 0.493.389</","Acessos Diversos",70
"
                Alteração de Acessos                  
                Nome: <span name","Acessos Diversos",70
"
                Alteração de Acessos                  
                Nome: <span name","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
                Alteração de Acessos                  
                Nome: <span name","Acessos Diversos",70
"Alteração de Acessos                  Nome: 0.000.000-0&nbs","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 1.725.869-3","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
                Alteração de Acessos                  
                Nome: <span name","Acessos Diversos",70
"
                Alteração de Acessos                  
                Nome: <span name","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 1.725.869-3","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 1.725.869-3","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
,"Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 1.725.869-3","Acessos Diversos",70
"Alteração de Acessos                  Nome: 0.000.000-0&nbs","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 7.339.493-9","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
                Movimentação Interna                  
                Matrícula / Nome: </","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 0.499.331-4","Acessos Diversos",70
"Prezados, solicito acesso ao site www.<b style=""color: rgb(0, 102, 33); font-f","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
                Alteração de Acessos                  
                Nome: <span name","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 1.725.869-3","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 9.999.999-9","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 7.339.493-9","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
                Alteração de Acessos                  
                Nome: <span name","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 1.725.869-3","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 1.725.869-3","Acessos Diversos",70
"
                Alteração de Acessos                  
                Nome: <span name","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
                Reativação de Acessos                  
                Nome: <span nam","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
                Alteração de Acessos                  
                Nome: <span name","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 8.028.575-9","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 7.339.493-9","Acessos Diversos",70
"
                Reativação de Acessos                  
                Nome: <span nam","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 0.721.185-6","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 1.725.869-3","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 9.563.042-2","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
                Acessos a projetos no Sapiens                  
                Projetos so","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 2.065.362</","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 2.065.362</","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"Alteração de Acessos                  Nome: 8.712.981-7&nbs","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
                Alteração de Acessos                  
                Nome: <span name","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
                Reativação de Acessos                  
                Nome: <span nam","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"Solicito a liberação do site http://www.poloprobio.org.br/, referente à um projeto apoiado pela FBB.","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
                Posse  - Acessos                  
                Matrícula / Nome: <s","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 1.725.869-3","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
                Movimentação Interna                  
                Matrícula / Nome: </","Acessos Diversos",70
"F9917901-6 WLADIA DANTAS VARELLA BARCA - Solicitamos todas as providencias de acesso a sistemas para a funcionária Wladia.(Rede, Sapiens, ...)","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
,"Acessos Diversos",70
"
                Reativação de Acessos                  
                Nome: <span nam","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: &nbs","Acessos Diversos",70
"
                Posse  - Acessos                  
                Matrícula / Nome: <s","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 1.725.869-3","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 1.725.869-3","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 0.721.208</","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"Caros,Necessito de acesso ao Youtube para que possa utilizar vídeos em processos de capacitação e reuniões internas.www.youtube.com","Acessos Diversos",70
"
                Alteração de Acessos                  
                Nome: <span name","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"             Acesso aos sistemas da Fundação                               Nome: <span n","Acessos Diversos",70
"Reativação de Acessos                  Nome: REGINALDO RAMOS","Acessos Diversos",70
"Alteração de Acessos                  Nome: 8.712.981-7&nbs","Acessos Diversos",70
"
                Alteração de Acessos                  
                Nome: <span name","Acessos Diversos",70
"
                Alteração de Acessos                  
                Nome: <span name","Acessos Diversos",70
"
                Movimentação Interna                  
                Matrícula / Nome: </","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 1.725.869-3","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
                Alteração de Acessos                  
                Nome: <span name","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"Movimentação Interna                  Matrícula / Nome: 4.573.578-","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 8.944.863-4","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 8.944.863-4","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
                Alteração de Acessos                  
                Nome: <span name","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 8.944.863-4","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"A Gerap solicita acesso para os funcionários abaixo, no que diz respeito a regra 36 do Sapiens, para alterar a situação de APR para SPC. O motivo é que temos vários projetos vigentes com prestação de contas com mais de 180 dias em atraso com a situação AP","Acessos Diversos",70
"Gostaria do perfil da GERAP no sistema SGP para poder ver se tem tarefas de pagamentos dos projetos.Obrigada!","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"             Acesso aos sistemas da Fundação                               Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"mensagem de erro ao tentar abrir o Sapiens:ACESSO BLOQUEADOPor medida de segurança, seu acesso foi bloqueado decorrente de várias tentativas de conexão com a senha incorreta.Contate o administrador do sistema","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"Solicito acesso ao ""EXPORTAR SAPIENS"" no SIGA para concluir fluxo de análise de proposta de AABB Comunidade.","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
                Posse  - Acessos                  
                Matrícula / Nome: <s","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
                Alteração de Acessos                  
                Nome: <span name","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"Conforme informação da GETEC (Victor), solicito acesso temporário ao grupo da GEATE no SGP, vez que necessito realizar cadastramento de proposta PNHU, cujo fluxo é diferente, fazendo-se necessário acessar a tarefa de pré análise exclusiva do grupo acima r","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"Gentileza alterar meu perfil no SGP para visualizar atividades da Geimp.","Acessos Diversos",70
"
                Alteração de Acessos                  
                Nome: <span name","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
                Posse  - Acessos                  
                Matrícula / Nome: <s","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
                Alteração de Acessos                  
                Nome: <span name","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"Solicito inclusão do perfil Gepro no meu acesso.","Acessos Diversos",70
"
                Movimentação Interna                  
                Matrícula / Nome: </","Acessos Diversos",70
"
                Alteração de Acessos                  
                Nome: <span name","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
                Posse  - Acessos                  
                Matrícula / Nome: <s","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 0.493.370</","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
                Alteração de Acessos                  
                Nome: <span name","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
                Reativação de Acessos                  
                Nome: <span nam","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
                Posse  - Acessos                  
                Matrícula / Nome: <s","Acessos Diversos",70
"
                Alteração de Acessos                  
                Nome: <span name","Acessos Diversos",70
"Formulário para abertura de demanda de TI (preenchimento obrigatório) 1 - Que operação você está tentando/precisa realizar no sistema?    R:  Utilizar o Facebook para promover fóruns do BTS. (A exemplo da proposta do Yammer)2 - O ","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"Alteração de Status de projetos de APR  para ESE. Não conseguimos alterar status por falta de acesso da Gerente de Divisão Cláudia MárciaAutorizado cancelamento por falta d","Acessos Diversos",70
"Formulário para abertura de demanda de TI (preenchimento obrigatório) 1 - Que operação você está tentando/precisa realizar no sistema?    R: Ter acesso para autorização de flexibilização de ocorrências.2 - O que impede a realização des","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"Formulário para abertura de demanda de TI (preenchimento obrigatório) 1 - Que operação você está tentando/precisa realizar no sistema?    R: Acessar o site do BB2 - O que impede a realização desta operação (erro/falta de funcionalidade","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
                Movimentação Interna                  
                Matrícula / Nome: </","Acessos Diversos",70
"
                Movimentação Interna                  
                Matrícula / Nome: </","Acessos Diversos",70
"
                Movimentação Interna                  
                Matrícula / Nome: </","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"             Acesso aos sistemas da Fundação                               Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
                Alteração de Acessos                  
                Nome: <span name","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
                Reativação de Acessos                  
                Nome: <span nam","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"Formulário para abertura de demanda de TI (preenchimento obrigatório) 1 - Que operação você está tentando/precisa realizar no sistema?    R: Abrir página da internet que trata de reportagem sobre AABB Comunidade.2 - O que impede a real","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
"Formulário para abertura de demanda de TI (preenchimento obrigatório) <br style=""font-family: tahoma; font-size: 11px; background-color: rgb(255, 255, 25","Acessos Diversos",70
"
            Acesso aos sistemas da Fundação                  
            Nome: <span n","Acessos Diversos",70
